,Gender,Umur,Profesi,Penghasilan,Frekuensi Belanja Online,Fashion,Groceries,HP,PC,Elektronik,Kosmetik,Makanan,Pulsa,Pesawat,Kereta,Hobi,Hotel,Konser,Wisata,Bioskop,Kendaraan Umum,Preferensi Toko Online 1,Preferensi Toko Online 2,Preferensi Toko Online 3,Preferensi Booking Online 1,Preferensi Booking Online 2,Preferensi Booking Online 3,Gojek Motor,Grab Motor,Uber Motor,Gojek Car,Uber Car,Grab Car,Grab Taxi
395,1.0,6.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,11.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
396,1.0,6.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
397,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,8.0,11.0,6.0,9.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
398,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,11.0,2.0,13.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
399,2.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,5.0,11.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
400,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,11.0,1.0,2.0,13.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0
401,1.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,11.0,0.0,0.0,6.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
402,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,9.0,0.0,2.0,3.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
403,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
404,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
405,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,13.0,14.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
406,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,11.0,0.0,2.0,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
407,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,13.0,14.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
408,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,6.0,8.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
409,1.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
410,1.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
411,1.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
412,2.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,8.0,9.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
413,1.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,8.0,9.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
414,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,11.0,2.0,13.0,14.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
415,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,11.0,2.0,13.0,14.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
416,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
417,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
418,1.0,6.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,8.0,11.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
419,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
420,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,9.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
421,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,11.0,2.0,6.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
422,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,9.0,11.0,2.0,6.0,11.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
423,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,11.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
424,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
425,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,7.0,11.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
426,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,11.0,2.0,6.0,9.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0
427,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,11.0,2.0,6.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
428,2.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
429,2.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,11.0,0.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
430,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,8.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
431,2.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,11.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
432,2.0,5.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,11.0,0.0,2.0,6.0,9.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
433,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
434,1.0,5.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,8.0,11.0,2.0,6.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
435,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,8.0,11.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
436,2.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,8.0,11.0,0.0,1.0,2.0,11.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0
437,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0
438,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
439,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,11.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
440,2.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0
441,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0
442,2.0,6.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,9.0,11.0,2.0,3.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
443,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,11.0,2.0,11.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
444,2.0,5.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,5.0,6.0,11.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
445,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
446,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,5.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
447,2.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
448,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,11.0,2.0,5.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
449,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
450,2.0,6.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,8.0,11.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
452,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
453,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,6.0,7.0,2.0,3.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
454,2.0,4.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,11.0,2.0,4.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
455,2.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0
456,2.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,11.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
457,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
458,2.0,5.0,0.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,6.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
459,2.0,6.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,2.0,3.0,11.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
460,2.0,6.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,11.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
461,1.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,11.0,1.0,4.0,13.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
462,2.0,4.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,11.0,2.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
463,1.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
464,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
465,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,6.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
466,1.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
467,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,9.0,11.0,2.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
468,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,8.0,11.0,2.0,6.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0
469,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,8.0,11.0,2.0,11.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
470,2.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,11.0,2.0,7.0,13.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
471,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,6.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
472,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,11.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
473,1.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
474,0.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0
475,2.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
476,1.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
477,2.0,5.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,8.0,1.0,2.0,11.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
478,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,11.0,0.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
479,1.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
480,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,11.0,0.0,2.0,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
481,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,8.0,2.0,8.0,9.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0
482,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
483,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0
484,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,11.0,2.0,4.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
485,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
486,1.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
487,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0
488,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,11.0,2.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
489,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,11.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0
490,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,2.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
491,2.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0
492,1.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,11.0,2.0,10.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
493,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,11.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
